"To","From","Average","Sim.Threshold","2005","2006","2007","2008","2009"
"Romania","Armenia",3,5.76250000000002,NA,1,0,4,7
"Romania","Finland",1,5.75,NA,4,0,0,0
"Romania","Ireland",1,7,NA,2,0,NA,NA
"Romania","Lithuania",0,6.66666666666667,NA,0,0,NA,0
"Russia","Armenia",9.75,5.75,NA,12,10,12,5
"Russia","Finland",2,6,NA,8,0,0,0
"Russia","Ireland",0,7.5,NA,0,0,NA,NA
"Russia","Lithuania",1.66666666666667,6.33333333333333,NA,5,0,NA,0
"Serbia & Montenegro","Armenia",0,10,NA,0,NA,NA,NA
"Serbia & Montenegro","Finland",7,12,NA,7,NA,NA,NA
"Serbia & Montenegro","Ireland",0,10,NA,0,NA,NA,NA
"Serbia & Montenegro","Lithuania",3,12,NA,3,NA,NA,NA
"Slovenia","Armenia",1.25,5.75,NA,0,0,5,0
"Slovenia","Finland",2,5.5,NA,8,0,0,0
"Slovenia","Ireland",0.5,6.5,NA,1,0,NA,NA
"Slovenia","Lithuania",1,6.66666666666667,NA,3,0,NA,0
"Spain","Armenia",7.5,6,NA,8,8,10,4
"Spain","Finland",2.5,5.75,NA,10,0,0,0
"Spain","Ireland",0,7.5,NA,0,0,NA,NA
"Spain","Lithuania",1.33333333333333,6.33333333333333,NA,4,0,NA,0
"Sweden","Armenia",1.25,6,NA,0,0,2,3
"Sweden","Finland",8.75,6,NA,12,12,7,4
"Sweden","Ireland",2.5,7.5,NA,5,0,NA,NA
"Sweden","Lithuania",1,6.33333333333333,NA,3,0,NA,0
"Switzerland","Armenia",0,5.75,NA,0,0,0,0
"Switzerland","Finland",2.25,5.75,NA,8,1,0,0
"Switzerland","Ireland",1.5,7,NA,3,0,NA,NA
"Switzerland","Lithuania",0,6.33333333333333,NA,0,0,NA,0
"Turkey","Armenia",9.5,5.75,NA,10,12,10,6
"Turkey","Finland",1.75,5.5,NA,7,0,0,0
"Turkey","Ireland",0,7.5,NA,0,0,NA,NA
"Turkey","Lithuania",0,6.33333333333333,NA,0,0,NA,0
"Ukraine","Armenia",5.5,5.5,NA,8,5,7,2
"Ukraine","Finland",1.75,5.75,NA,7,0,0,0
"Ukraine","Ireland",1,7,NA,2,0,NA,NA
"Ukraine","Lithuania",1.66666666666667,6.33333333333333,NA,5,0,NA,0
"United Kingdom","Armenia",0,5.75,NA,0,0,0,0
"United Kingdom","Finland",3,5.5,NA,12,0,0,0
"United Kingdom","Ireland",4,7.02500000000003,NA,8,0,NA,NA
"United Kingdom","Lithuania",5.66666666666667,6.35000000000002,NA,10,3,NA,4
"Albania","Belarus",2,10,NA,NA,2,NA,NA
"Albania","Bulgaria",0,10,NA,NA,0,NA,NA
"Albania","Georgia",0,7,NA,NA,0,0,NA
"Albania","Serbia",3,7,NA,NA,1,5,NA
"Albania","Slovenia",0,10,NA,NA,0,NA,NA
"Armenia","Belarus",10,10,NA,NA,10,NA,NA
"Armenia","Bulgaria",4,10,NA,NA,4,NA,NA
"Armenia","Georgia",7.5,7,NA,NA,5,10,NA
"Armenia","Hungary",0,10.1000000000001,NA,NA,0,NA,NA
"Armenia","Serbia",5,7.5,NA,NA,7,3,NA
"Armenia","Slovenia",0,10,NA,NA,0,NA,NA
"Belarus","Bulgaria",0,10,NA,NA,0,NA,NA
"Belarus","Georgia",6,6.5,NA,NA,6,6,NA
"Belarus","Serbia",4,7.5,NA,NA,7,1,NA
"Belarus","Slovenia",4,10,NA,NA,4,NA,NA
"Bosnia & Herzegovina","Belarus",4,12,NA,NA,4,NA,NA
"Bosnia & Herzegovina","Bulgaria",6,10,NA,NA,6,NA,NA
"Bosnia & Herzegovina","Georgia",0.5,7.5,NA,NA,1,0,NA
"Bosnia & Herzegovina","Serbia",12,6.52500000000003,NA,NA,12,12,NA
"Bosnia & Herzegovina","Slovenia",7,10,NA,NA,7,NA,NA
"Bulgaria","Belarus",1,10,NA,NA,1,NA,NA
"Bulgaria","Georgia",0,8,NA,NA,0,0,NA
"Bulgaria","Serbia",5,6.52500000000003,NA,NA,6,4,NA
"Bulgaria","Slovenia",0,12,NA,NA,0,NA,NA
"Croatia","Belarus",0,10,NA,NA,0,NA,NA
"Croatia","Bulgaria",6,10,NA,NA,6,NA,NA
"Croatia","Georgia",1,7.5,NA,NA,2,0,NA
"Croatia","Serbia",11,6.5,NA,NA,12,10,NA
"Croatia","Slovenia",7,10,NA,NA,7,NA,NA
"Cyprus","Belarus",6,10,NA,NA,6,NA,NA
"Cyprus","Bulgaria",10,10.1000000000001,NA,NA,10,NA,NA
"Cyprus","Georgia",4,6.5,NA,NA,1,7,NA
"Cyprus","Serbia",4,6.5,NA,NA,3,5,NA
"Cyprus","Slovenia",0,10,NA,NA,0,NA,NA
"Denmark","Belarus",0,10,NA,NA,0,NA,NA
"Denmark","Bulgaria",0,12,NA,NA,0,NA,NA
"Denmark","Georgia",0,6.52500000000003,NA,NA,0,0,NA
"Denmark","Serbia",3,7,NA,NA,6,0,NA
"Denmark","Slovenia",0,12,NA,NA,0,NA,NA
"Estonia","Belarus",7,10,NA,NA,7,NA,NA
"Estonia","Bulgaria",1,10,NA,NA,1,NA,NA
"Estonia","Georgia",5,7.5,NA,NA,5,5,NA
"Estonia","Serbia",0,7.5,NA,NA,0,0,NA
"Estonia","Slovenia",0,10,NA,NA,0,NA,NA
"F.Y.R. Macedonia","Belarus",7,10,NA,NA,7,NA,NA
"F.Y.R. Macedonia","Bulgaria",8,10.1000000000001,NA,NA,8,NA,NA
"F.Y.R. Macedonia","Georgia",0,7,NA,NA,0,0,NA
"F.Y.R. Macedonia","Serbia",11,7,NA,NA,12,10,NA
"F.Y.R. Macedonia","Slovenia",6,10,NA,NA,6,NA,NA
"Finland","Belarus",0,10,NA,NA,0,NA,NA
"Finland","Bulgaria",5,10,NA,NA,5,NA,NA
"Finland","Georgia",3.5,7.5,NA,NA,7,0,NA
"Finland","Serbia",6,7,NA,NA,12,0,NA
"Finland","Slovenia",0,10,NA,NA,0,NA,NA
"France","Belarus",0,10,NA,NA,0,NA,NA
"France","Bulgaria",5,10,NA,NA,5,NA,NA
"France","Georgia",0,7,NA,NA,0,0,NA
"France","Serbia",7.5,7,NA,NA,8,7,NA
"France","Slovenia",0,10,NA,NA,0,NA,NA
"Georgia","Armenia",12,7,NA,NA,12,12,NA
"Georgia","Belarus",8,10,NA,NA,8,NA,NA
"Georgia","Bosnia & Herzegovina",0,7.5,NA,NA,0,0,NA
"Georgia","Bulgaria",0,10,NA,NA,0,NA,NA
"Georgia","F.Y.R. Macedonia",1,10,NA,NA,1,NA,NA
"Georgia","Finland",0,7.5,NA,NA,0,0,NA
"Georgia","France",0,7,NA,NA,0,0,NA
"Georgia","Germany",0,7.5,NA,NA,0,0,NA
"Georgia","Greece",4,7,NA,NA,4,4,NA
"Georgia","Hungary",5,10,NA,NA,5,NA,NA
"Georgia","Ireland",0,10,NA,NA,0,NA,NA
"Georgia","Latvia",1,7.5,NA,NA,0,2,NA
"Georgia","Lithuania",0,10,NA,NA,0,NA,NA
"Georgia","Moldova",3,10,NA,NA,3,NA,NA
"Georgia","Romania",0,7.5,NA,NA,0,0,NA
"Georgia","Russia",7.5,7.5,NA,NA,7,8,NA
"Georgia","Serbia",3,7.5,NA,NA,6,0,NA
"Georgia","Slovenia",0,10,NA,NA,0,NA,NA
"Georgia","Spain",0,7.5,NA,NA,0,0,NA
"Georgia","Sweden",0,7.5,NA,NA,0,0,NA
"Georgia","Turkey",4,7,NA,NA,2,6,NA
"Georgia","Ukraine",10,7,NA,NA,10,10,NA
"Georgia","United Kingdom",0,7,NA,NA,0,0,NA
"Germany","Belarus",0,12,NA,NA,0,NA,NA
"Germany","Bulgaria",4,10,NA,NA,4,NA,NA
"Germany","Georgia",0,7,NA,NA,0,0,NA
"Germany","Serbia",8,7.5,NA,NA,8,8,NA
"Germany","Slovenia",0,10,NA,NA,0,NA,NA
"Greece","Belarus",5,12,NA,NA,5,NA,NA
"Greece","Bulgaria",12,10,NA,NA,12,NA,NA
"Greece","Georgia",3.5,7,NA,NA,3,4,NA
"Greece","Serbia",4.5,7.5,NA,NA,4,5,NA
"Greece","Slovenia",0,10,NA,NA,0,NA,NA
"Hungary","Armenia",0,6.66666666666667,NA,NA,0,0,0
"Hungary","Belarus",4,10,NA,NA,4,NA,NA
"Hungary","Bulgaria",10,10,NA,NA,10,NA,NA
"Hungary","Finland",0,6.33333333333333,NA,NA,0,0,0
"Hungary","Georgia",1,7,NA,NA,2,0,NA
"Hungary","Ireland",0,10,NA,NA,0,NA,NA
"Hungary","Lithuania",0,7.5,NA,NA,0,NA,0
"Hungary","Serbia",9.5,6.5,NA,NA,12,7,NA
"Hungary","Slovenia",0,10,NA,NA,0,NA,NA
"Iceland","Belarus",4,10,NA,NA,4,NA,NA
"Iceland","Bulgaria",0,12,NA,NA,0,NA,NA
"Iceland","Georgia",0,7.5,NA,NA,0,0,NA
"Iceland","Serbia",4.5,7.5,NA,NA,7,2,NA
"Iceland","Slovenia",0,10,NA,NA,0,NA,NA
"Ireland","Belarus",0,10,NA,NA,0,NA,NA
"Ireland","Bulgaria",0,10,NA,NA,0,NA,NA
"Ireland","Georgia",0.5,7.02500000000003,NA,NA,1,0,NA
"Ireland","Serbia",2,7.5,NA,NA,4,0,NA
"Ireland","Slovenia",0,10,NA,NA,0,NA,NA
"Israel","Belarus",12,10,NA,NA,12,NA,NA
"Israel","Bulgaria",0,10,NA,NA,0,NA,NA
"Israel","Georgia",4,6.52500000000003,NA,NA,6,2,NA
"Israel","Serbia",1.5,7,NA,NA,3,0,NA
"Israel","Slovenia",0,12,NA,NA,0,NA,NA
"Latvia","Belarus",8,10,NA,NA,8,NA,NA
"Latvia","Bulgaria",2,10,NA,NA,2,NA,NA
"Latvia","Georgia",7,7,NA,NA,6,8,NA
"Latvia","Serbia",1.5,8,NA,NA,3,0,NA
"Latvia","Slovenia",4,10,NA,NA,4,NA,NA
"Lithuania","Belarus",7,10,NA,NA,7,NA,NA
"Lithuania","Bulgaria",0,10,NA,NA,0,NA,NA
"Lithuania","Georgia",8.5,7.5,NA,NA,12,5,NA
"Lithuania","Serbia",0,7,NA,NA,0,0,NA
"Lithuania","Slovenia",1,10,NA,NA,1,NA,NA
"Malta","Belarus",10,10,NA,NA,10,NA,NA
"Malta","Bulgaria",7,10,NA,NA,7,NA,NA
"Malta","Georgia",2.5,7.5,NA,NA,0,5,NA
"Malta","Serbia",4.5,7,NA,NA,8,1,NA
"Malta","Slovenia",5,10,NA,NA,5,NA,NA
"Moldova","Belarus",10,10,NA,NA,10,NA,NA
"Moldova","Bulgaria",3,12,NA,NA,3,NA,NA
"Moldova","Georgia",3.5,7.5,NA,NA,4,3,NA
"Moldova","Serbia",3,7,NA,NA,5,1,NA
"Moldova","Slovenia",0,10.1000000000001,NA,NA,0,NA,NA
"Norway","Belarus",0,10,NA,NA,0,NA,NA
"Norway","Bulgaria",0,10,NA,NA,0,NA,NA
"Norway","Georgia",0,7,NA,NA,0,0,NA
"Norway","Serbia",8,7,NA,NA,10,6,NA
"Norway","Slovenia",0,10,NA,NA,0,NA,NA
"Poland","Belarus",7,10.1000000000001,NA,NA,7,NA,NA
"Poland","Bulgaria",0,10,NA,NA,0,NA,NA
"Poland","Georgia",2.5,7,NA,NA,5,0,NA
"Poland","Serbia",6,7.5,NA,NA,8,4,NA
"Poland","Slovenia",4,10,NA,NA,4,NA,NA
"Portugal","Belarus",1,10,NA,NA,1,NA,NA
"Portugal","Bulgaria",6,10.1000000000001,NA,NA,6,NA,NA
"Portugal","Georgia",0.5,7,NA,NA,0,1,NA
"Portugal","Serbia",2.5,7,NA,NA,5,0,NA
"Portugal","Slovenia",3,12,NA,NA,3,NA,NA
"Romania","Belarus",1,10,NA,NA,1,NA,NA
"Romania","Bulgaria",5,10,NA,NA,5,NA,NA
"Romania","Georgia",0,6.5,NA,NA,0,0,NA
"Romania","Serbia",6.5,7.5,NA,NA,6,7,NA
"Romania","Slovenia",0,10,NA,NA,0,NA,NA
"Russia","Belarus",12,10,NA,NA,12,NA,NA
"Russia","Bulgaria",4,10,NA,NA,4,NA,NA
"Russia","Georgia",7,7,NA,NA,7,7,NA
"Russia","Serbia",4.5,7.5,NA,NA,5,4,NA
"Russia","Slovenia",3,10,NA,NA,3,NA,NA
"Serbia","Armenia",1.66666666666667,6.33333333333333,NA,NA,0,5,0
"Serbia","Belarus",2,10,NA,NA,2,NA,NA
"Serbia","Bosnia & Herzegovina",10.6666666666667,6.33333333333333,NA,NA,8,12,12
"Serbia","Bulgaria",6,12,NA,NA,6,NA,NA
"Serbia","F.Y.R. Macedonia",10,10.1000000000001,NA,NA,10,NA,NA
"Serbia","Finland",0,6.33333333333333,NA,NA,0,0,0
"Serbia","France",1,6,NA,NA,0,0,3
"Serbia","Georgia",0,7.5,NA,NA,0,0,NA
"Serbia","Germany",0,6.33333333333333,NA,NA,0,0,0
"Serbia","Greece",6,6.33333333333333,NA,NA,4,8,6
"Serbia","Hungary",12,12,NA,NA,12,NA,NA
"Serbia","Ireland",0,10.1000000000001,NA,NA,0,NA,NA
"Serbia","Latvia",0,7,NA,NA,0,0,NA
"Serbia","Lithuania",0,7,NA,NA,0,NA,0
"Serbia","Moldova",0.5,7.5,NA,NA,1,NA,0
"Serbia","Romania",0.666666666666667,6.33333333333333,NA,NA,0,0,2
"Serbia","Russia",5.66666666666667,6.33333333333333,NA,NA,7,10,0
"Serbia","Slovenia",5,10,NA,NA,5,NA,NA
"Serbia","Spain",0,6.33333333333333,NA,NA,0,0,0
"Serbia","Sweden",0.666666666666667,6,NA,NA,0,2,0
"Serbia","Turkey",0,6.35000000000002,NA,NA,0,0,0
"Serbia","Ukraine",3,6.66666666666667,NA,NA,3,6,0
"Serbia","United Kingdom",2.66666666666667,6.33333333333333,NA,NA,0,0,8
"Slovenia","Belarus",0,10,NA,NA,0,NA,NA
"Slovenia","Bulgaria",7,12,NA,NA,7,NA,NA
"Slovenia","Georgia",1,7.5,NA,NA,2,0,NA
"Slovenia","Serbia",12,7.5,NA,NA,12,12,NA
"Spain","Belarus",0,10,NA,NA,0,NA,NA
"Spain","Bulgaria",10,10,NA,NA,10,NA,NA
"Spain","Georgia",0,7,NA,NA,0,0,NA
"Spain","Serbia",0.5,7,NA,NA,1,0,NA
"Spain","Slovenia",3,10,NA,NA,3,NA,NA
"Sweden","Belarus",0,12,NA,NA,0,NA,NA
"Sweden","Bulgaria",0,10,NA,NA,0,NA,NA
"Sweden","Georgia",0,7,NA,NA,0,0,NA
"Sweden","Serbia",8,7.5,NA,NA,10,6,NA
"Sweden","Slovenia",0,10,NA,NA,0,NA,NA
"Switzerland","Belarus",0,10,NA,NA,0,NA,NA
"Switzerland","Bulgaria",0,10,NA,NA,0,NA,NA
"Switzerland","Georgia",0,7,NA,NA,0,0,NA
"Switzerland","Serbia",12,7.5,NA,NA,12,12,NA
"Switzerland","Slovenia",0,10,NA,NA,0,NA,NA
"Turkey","Belarus",0,10,NA,NA,0,NA,NA
"Turkey","Bulgaria",6,10,NA,NA,6,NA,NA
"Turkey","Georgia",4.5,7.5,NA,NA,5,4,NA
"Turkey","Serbia",0,7.5,NA,NA,0,0,NA
"Turkey","Slovenia",0,10,NA,NA,0,NA,NA
"Ukraine","Belarus",12,10,NA,NA,12,NA,NA
"Ukraine","Bulgaria",3,12,NA,NA,3,NA,NA
"Ukraine","Georgia",8,7.5,NA,NA,8,8,NA
"Ukraine","Serbia",3,7,NA,NA,6,0,NA
"Ukraine","Slovenia",4,10.1000000000001,NA,NA,4,NA,NA
"United Kingdom","Belarus",0,10,NA,NA,0,NA,NA
"United Kingdom","Bulgaria",5,10,NA,NA,5,NA,NA
"United Kingdom","Georgia",0,7.5,NA,NA,0,0,NA
"United Kingdom","Serbia",0,7,NA,NA,0,0,NA
"United Kingdom","Slovenia",0,12,NA,NA,0,NA,NA
"Albania","Azerbaijan",2,7.5,NA,NA,NA,0,4
"Albania","Iceland",3,7.5,NA,NA,NA,0,6
"Albania","Poland",0,10,NA,NA,NA,0,NA
"Albania","Portugal",0,7,NA,NA,NA,0,0
"Armenia","Albania",0,6.5,NA,NA,NA,0,0
"Armenia","Azerbaijan",0.5,7,NA,NA,NA,0,1
"Armenia","Iceland",2.5,7.5,NA,NA,NA,0,5
"Armenia","Poland",0,10,NA,NA,NA,0,NA
"Armenia","Portugal",0,7.5,NA,NA,NA,0,0
"Azerbaijan","Albania",0.5,6.5,NA,NA,NA,1,0
"Azerbaijan","Armenia",0,7,NA,NA,NA,0,0
"Azerbaijan","Bosnia & Herzegovina",2.5,7,NA,NA,NA,3,2
"Azerbaijan","Croatia",2.5,7,NA,NA,NA,0,5
"Azerbaijan","Denmark",0,7.5,NA,NA,NA,0,0
"Azerbaijan","Finland",0,7.02500000000003,NA,NA,NA,0,0
"Azerbaijan","France",0,7,NA,NA,NA,0,0
"Azerbaijan","Georgia",4,10,NA,NA,NA,4,NA
"Azerbaijan","Germany",0,7.5,NA,NA,NA,0,0
"Azerbaijan","Greece",3,7.02500000000003,NA,NA,NA,6,0
"Azerbaijan","Iceland",0,6.5,NA,NA,NA,0,0
"Azerbaijan","Israel",3.5,6.5,NA,NA,NA,7,0
"Azerbaijan","Latvia",0,10,NA,NA,NA,0,NA
"Azerbaijan","Norway",6.5,7,NA,NA,NA,5,8
"Azerbaijan","Poland",0,10,NA,NA,NA,0,NA
"Azerbaijan","Portugal",0,7.02500000000003,NA,NA,NA,0,0
"Azerbaijan","Romania",1.5,7.02500000000003,NA,NA,NA,0,3
"Azerbaijan","Russia",7,7,NA,NA,NA,8,6
"Azerbaijan","Serbia",2,10,NA,NA,NA,2,NA
"Azerbaijan","Spain",0,7.5,NA,NA,NA,0,0
"Azerbaijan","Sweden",0,7.5,NA,NA,NA,0,0
"Azerbaijan","Turkey",12,7.5,NA,NA,NA,12,12
"Azerbaijan","Ukraine",10,7,NA,NA,NA,10,10
"Azerbaijan","United Kingdom",0,7.5,NA,NA,NA,0,0
"Belarus","Azerbaijan",9,7,NA,NA,NA,8,10
"Belarus","Iceland",1,6.5,NA,NA,NA,0,2
"Belarus","Poland",0,10,NA,NA,NA,0,NA
"Belarus","Portugal",0,7.5,NA,NA,NA,0,0
"Bosnia & Herzegovina","Azerbaijan",1.5,6.5,NA,NA,NA,0,3
"Bosnia & Herzegovina","Iceland",0,7,NA,NA,NA,0,0
"Bosnia & Herzegovina","Poland",0,10,NA,NA,NA,0,NA
"Bosnia & Herzegovina","Portugal",0.5,7.5,NA,NA,NA,0,1
"Bulgaria","Azerbaijan",5.5,7,NA,NA,NA,3,8
"Bulgaria","Iceland",2.5,7.5,NA,NA,NA,0,5
"Bulgaria","Poland",0,10,NA,NA,NA,0,NA
"Bulgaria","Portugal",0,7.5,NA,NA,NA,0,0
"Croatia","Azerbaijan",5,7.5,NA,NA,NA,0,10
"Croatia","Iceland",1,7,NA,NA,NA,0,2
"Croatia","Poland",0,10,NA,NA,NA,0,NA
"Croatia","Portugal",1.5,7,NA,NA,NA,3,0
"Cyprus","Azerbaijan",4,6.5,NA,NA,NA,0,8
"Cyprus","Iceland",2.5,7,NA,NA,NA,0,5
"Cyprus","Poland",0,10,NA,NA,NA,0,NA
"Cyprus","Portugal",0,7.5,NA,NA,NA,0,0
"Denmark","Azerbaijan",4,6.5,NA,NA,NA,0,8
"Denmark","Iceland",11,6.5,NA,NA,NA,12,10
"Denmark","Poland",0,10,NA,NA,NA,0,NA
"Denmark","Portugal",0,7.5,NA,NA,NA,0,0
"Estonia","Azerbaijan",3.5,7,NA,NA,NA,0,7
"Estonia","Iceland",4,7,NA,NA,NA,0,8
"Estonia","Poland",0,10,NA,NA,NA,0,NA
"Estonia","Portugal",1.5,7.02500000000003,NA,NA,NA,0,3
"F.Y.R. Macedonia","Azerbaijan",5.5,6.5,NA,NA,NA,8,3
"F.Y.R. Macedonia","Iceland",1,6.5,NA,NA,NA,0,2
"F.Y.R. Macedonia","Poland",0,10,NA,NA,NA,0,NA
"F.Y.R. Macedonia","Portugal",0,7,NA,NA,NA,0,0
"Finland","Azerbaijan",1,7.5,NA,NA,NA,0,2
"Finland","Iceland",8.5,7.5,NA,NA,NA,7,10
"Finland","Poland",0,12,NA,NA,NA,0,NA
"Finland","Portugal",0,7,NA,NA,NA,0,0
"France","Azerbaijan",0.5,6.52500000000003,NA,NA,NA,0,1
"France","Iceland",0,7.5,NA,NA,NA,0,0
"France","Poland",0,10,NA,NA,NA,0,NA
"France","Portugal",7.5,7,NA,NA,NA,8,7
"Georgia","Albania",0,12,NA,NA,NA,0,NA
"Georgia","Azerbaijan",7,10,NA,NA,NA,7,NA
"Georgia","Croatia",1,10,NA,NA,NA,1,NA
"Georgia","Denmark",0,10,NA,NA,NA,0,NA
"Georgia","Iceland",0,10,NA,NA,NA,0,NA
"Georgia","Israel",3,10,NA,NA,NA,3,NA
"Georgia","Norway",5,10,NA,NA,NA,5,NA
"Georgia","Poland",0,10,NA,NA,NA,0,NA
"Georgia","Portugal",0,10,NA,NA,NA,0,NA
"Germany","Azerbaijan",0.5,7,NA,NA,NA,1,0
"Germany","Iceland",3.5,7.02500000000003,NA,NA,NA,0,7
"Germany","Poland",0,10,NA,NA,NA,0,NA
"Germany","Portugal",2,7,NA,NA,NA,4,0
"Greece","Azerbaijan",5.5,7,NA,NA,NA,3,8
"Greece","Iceland",2,7,NA,NA,NA,0,4
"Greece","Poland",0,10,NA,NA,NA,0,NA
"Greece","Portugal",0,7.5,NA,NA,NA,0,0
"Hungary","Azerbaijan",11,6.5,NA,NA,NA,12,10
"Hungary","Iceland",3.5,7,NA,NA,NA,0,7
"Hungary","Poland",0,10,NA,NA,NA,0,NA
"Hungary","Portugal",0,7,NA,NA,NA,0,0
"Iceland","Azerbaijan",0,7.5,NA,NA,NA,0,0
"Iceland","Poland",0,10,NA,NA,NA,0,NA
"Iceland","Portugal",6.5,7.02500000000003,NA,NA,NA,6,7
"Ireland","Azerbaijan",0,7,NA,NA,NA,0,0
"Ireland","Iceland",6,7,NA,NA,NA,0,12
"Ireland","Poland",10,12,NA,NA,NA,10,NA
"Ireland","Portugal",0,7,NA,NA,NA,0,0
"Israel","Azerbaijan",4.5,6.52500000000003,NA,NA,NA,3,6
"Israel","Iceland",7,7.5,NA,NA,NA,4,10
"Israel","Poland",0,10,NA,NA,NA,0,NA
"Israel","Portugal",0,7,NA,NA,NA,0,0
"Latvia","Azerbaijan",4,7,NA,NA,NA,4,4
"Latvia","Iceland",5,6.5,NA,NA,NA,2,8
"Latvia","Poland",0,12,NA,NA,NA,0,NA
"Latvia","Portugal",0,6.5,NA,NA,NA,0,0
"Lithuania","Azerbaijan",6,7,NA,NA,NA,7,5
"Lithuania","Iceland",4,7.5,NA,NA,NA,0,8
"Lithuania","Poland",0,10,NA,NA,NA,0,NA
"Lithuania","Portugal",0,7,NA,NA,NA,0,0
"Malta","Azerbaijan",0.5,7,NA,NA,NA,0,1
"Malta","Iceland",9,7.5,NA,NA,NA,6,12
"Malta","Poland",0,10,NA,NA,NA,0,NA
"Malta","Portugal",0,7,NA,NA,NA,0,0
"Moldova","Azerbaijan",9,7,NA,NA,NA,8,10
"Moldova","Iceland",1.5,7,NA,NA,NA,0,3
"Moldova","Poland",0,10,NA,NA,NA,0,NA
"Moldova","Portugal",0,7,NA,NA,NA,0,0
"Norway","Azerbaijan",5,7.5,NA,NA,NA,0,10
"Norway","Iceland",10,7,NA,NA,NA,8,12
"Norway","Poland",0,12,NA,NA,NA,0,NA
"Norway","Portugal",0,7,NA,NA,NA,0,0
"Poland","Azerbaijan",6.5,7.5,NA,NA,NA,7,6
"Poland","Iceland",0.5,7.5,NA,NA,NA,0,1
"Poland","Portugal",0,7.5,NA,NA,NA,0,0
"Portugal","Azerbaijan",0,7.5,NA,NA,NA,0,0
"Portugal","Iceland",7.5,7,NA,NA,NA,7,8
"Portugal","Poland",0,10,NA,NA,NA,0,NA
"Romania","Azerbaijan",3,7,NA,NA,NA,2,4
"Romania","Iceland",5,7,NA,NA,NA,0,10
"Romania","Poland",0,10,NA,NA,NA,0,NA
"Romania","Portugal",0,7.5,NA,NA,NA,0,0
"Russia","Azerbaijan",8.5,7.5,NA,NA,NA,10,7
"Russia","Iceland",1.5,7.5,NA,NA,NA,0,3
"Russia","Poland",0,10,NA,NA,NA,0,NA
"Russia","Portugal",0,7,NA,NA,NA,0,0
"Serbia","Albania",0,7.5,NA,NA,NA,0,0
"Serbia","Azerbaijan",2,7,NA,NA,NA,0,4
"Serbia","Croatia",4,7.5,NA,NA,NA,3,5
"Serbia","Denmark",0.5,7,NA,NA,NA,0,1
"Serbia","Iceland",0,7,NA,NA,NA,0,0
"Serbia","Israel",3.5,7.5,NA,NA,NA,7,0
"Serbia","Norway",7,6.5,NA,NA,NA,4,10
"Serbia","Poland",0,10,NA,NA,NA,0,NA
"Serbia","Portugal",0.5,7.5,NA,NA,NA,1,0
"Slovenia","Azerbaijan",1,6.52500000000003,NA,NA,NA,1,1
"Slovenia","Iceland",2.5,7.5,NA,NA,NA,0,5
"Slovenia","Poland",0,10,NA,NA,NA,0,NA
"Slovenia","Portugal",0,7,NA,NA,NA,0,0
"Spain","Azerbaijan",0,7,NA,NA,NA,0,0
"Spain","Iceland",2,7.5,NA,NA,NA,4,0
"Spain","Poland",0,10,NA,NA,NA,0,NA
"Spain","Portugal",8,7,NA,NA,NA,8,8
"Sweden","Azerbaijan",4,7,NA,NA,NA,0,8
"Sweden","Iceland",9,7,NA,NA,NA,8,10
"Sweden","Poland",0,10,NA,NA,NA,0,NA
"Sweden","Portugal",0,6.52500000000003,NA,NA,NA,0,0
"Switzerland","Azerbaijan",0,7,NA,NA,NA,0,0
"Switzerland","Iceland",2.5,6.5,NA,NA,NA,0,5
"Switzerland","Poland",0,10,NA,NA,NA,0,NA
"Switzerland","Portugal",10,7.02500000000003,NA,NA,NA,10,10
"Turkey","Azerbaijan",12,7,NA,NA,NA,12,12
"Turkey","Iceland",1,7.02500000000003,NA,NA,NA,0,2
"Turkey","Poland",0,10,NA,NA,NA,0,NA
"Turkey","Portugal",0,7,NA,NA,NA,0,0
"Ukraine","Azerbaijan",10,7,NA,NA,NA,10,10
"Ukraine","Iceland",0,7.5,NA,NA,NA,0,0
"Ukraine","Poland",0,10,NA,NA,NA,0,NA
"Ukraine","Portugal",1.5,7,NA,NA,NA,3,0
"United Kingdom","Azerbaijan",1.5,7.5,NA,NA,NA,0,3
"United Kingdom","Iceland",7,6.52500000000003,NA,NA,NA,6,8
"United Kingdom","Poland",4,10,NA,NA,NA,4,NA
"United Kingdom","Portugal",0,7,NA,NA,NA,0,0
"Albania","Estonia",0,10,NA,NA,NA,NA,0
"Armenia","Estonia",0,10,NA,NA,NA,NA,0
"Azerbaijan","Estonia",4,10,NA,NA,NA,NA,4
"Azerbaijan","Lithuania",1,10,NA,NA,NA,NA,1
"Azerbaijan","Malta",0,10,NA,NA,NA,NA,0
"Azerbaijan","Moldova",7,10,NA,NA,NA,NA,7
"Belarus","Estonia",4,10,NA,NA,NA,NA,4
"Bosnia & Herzegovina","Estonia",0,10,NA,NA,NA,NA,0
"Bulgaria","Estonia",0,10,NA,NA,NA,NA,0
"Croatia","Estonia",6,10,NA,NA,NA,NA,6
"Cyprus","Estonia",3,10,NA,NA,NA,NA,3
"Denmark","Estonia",5,10,NA,NA,NA,NA,5
"F.Y.R. Macedonia","Estonia",0,10,NA,NA,NA,NA,0
"Finland","Estonia",12,10,NA,NA,NA,NA,12
"France","Estonia",0,12,NA,NA,NA,NA,0
"Germany","Estonia",1,10,NA,NA,NA,NA,1
"Greece","Estonia",5,10,NA,NA,NA,NA,5
"Hungary","Estonia",6,10,NA,NA,NA,NA,6
