"To","From","Average","Sim.Threshold","2015","2016","2017","2018","2019"
"Spain","Estonia",1.33333333333333,6.33333333333333,3,NA,NA,1,5
"Spain","France",2.6,5.4,0,7,0,6,0
"Spain","Georgia",0,7,0,0,NA,NA,0
"Spain","Germany",1.4,5.2,0,0,0,7,NA
"Spain","Greece",0.666666666666667,6.33333333333333,0,NA,2,NA,0
"Spain","Hungary",2.5,5.25,0,10,0,0,0
"Spain","Israel",2.4,5.2,1,1,0,10,NA
"Spain","Italy",6.8,5.4,12,5,10,3,0
"Spain","Latvia",2,7,4,0,NA,NA,4
"Spain","Lithuania",0,6.33333333333333,0,0,NA,0,NA
"Spain","Montenegro",0,10,0,NA,NA,NA,NA
"Spain","Norway",0.5,5.75,2,NA,0,0,NA
"Spain","Poland",0,6,0,0,0,NA,0
"Spain","Romania",2.5,6.5,5,NA,0,NA,NA
"Spain","Russia",5.33333333333333,6.33333333333333,10,4,NA,NA,NA
"Spain","Serbia",0,5.5,0,0,NA,0,2
"Spain","Slovenia",0.333333333333333,6.01666666666669,0,NA,NA,0,0
"Spain","Sweden",5.4,5.21000000000001,8,0,5,2,1
"Spain","United Kingdom",0,4.8,0,0,0,0,12
"Sweden","Albania",0,6,0,NA,NA,0,0
"Sweden","Armenia",1.33333333333333,6,0,4,0,NA,0
"Sweden","Australia",9.6,4.8,12,12,10,8,NA
"Sweden","Austria",3.5,5.5,0,0,4,10,6
"Sweden","Azerbaijan",3.75,5.5,0,10,0,NA,NA
"Sweden","Belgium",3.66666666666667,6,10,0,1,NA,5
"Sweden","Cyprus",4.2,5.2,0,0,2,12,NA
"Sweden","Estonia",1,6,3,NA,NA,0,7
"Sweden","France",2.6,5.2,0,8,0,5,0
"Sweden","Georgia",0,6.5,0,0,NA,NA,0
"Sweden","Germany",0.2,5.4,0,0,0,1,NA
"Sweden","Greece",0,6,0,NA,0,NA,0
"Sweden","Hungary",0,5.5,0,0,0,0,0
"Sweden","Israel",2.2,5,4,0,0,7,NA
"Sweden","Italy",4.4,5.2,8,0,6,0,0
"Sweden","Latvia",2.5,6.5,5,0,NA,NA,8
"Sweden","Lithuania",0.666666666666667,6,0,2,NA,0,NA
"Sweden","Montenegro",2,10,2,NA,NA,NA,NA
"Sweden","Norway",3.25,5.5,7,NA,0,2,NA
"Sweden","Poland",0,6,0,0,0,NA,4
"Sweden","Romania",0,7,0,NA,0,NA,NA
"Sweden","Russia",5,6.33333333333333,6,6,NA,NA,NA
"Sweden","Serbia",0,5.75,0,0,NA,0,3
"Sweden","Slovenia",0.333333333333333,6.33333333333333,1,NA,NA,0,0
"Sweden","Spain",0.2,5,0,1,0,0,0
"Sweden","United Kingdom",0,5,0,0,0,0,0
"Switzerland","Albania",0,6.33333333333333,0,NA,NA,0,0
"Switzerland","Armenia",0,6,0,0,0,NA,0
"Switzerland","Australia",5.6,5.2,8,12,4,0,NA
"Switzerland","Austria",2,5.75,0,4,0,4,4
"Switzerland","Azerbaijan",0,5.75,0,0,0,NA,NA
"Switzerland","Belgium",6,6.01666666666669,2,10,6,NA,0
"Switzerland","Cyprus",1.4,5.4,0,0,0,7,NA
"Switzerland","Estonia",3.33333333333333,6.33333333333333,0,NA,NA,10,0
"Switzerland","France",0.6,5.2,0,0,1,0,0
"Switzerland","Georgia",0,6.5,0,0,NA,NA,2
"Switzerland","Germany",3.6,5.2,0,0,0,12,NA
"Switzerland","Greece",0,6.33333333333333,0,NA,0,NA,6
"Switzerland","Hungary",0.75,5.5,0,0,3,0,0
"Switzerland","Israel",2.4,5,3,8,0,1,NA
"Switzerland","Italy",3,5,6,2,2,0,0
"Switzerland","Latvia",3.5,7.5,4,3,NA,NA,5
"Switzerland","Lithuania",5,6,0,7,NA,8,NA
"Switzerland","Montenegro",0,10,0,NA,NA,NA,NA
"Switzerland","Norway",5.5,5.5,10,NA,5,0,NA
"Switzerland","Poland",0,6,0,0,0,NA,7
"Switzerland","Romania",0,6.5,0,NA,0,NA,NA
"Switzerland","Russia",3.33333333333333,6.35000000000002,7,0,NA,NA,NA
"Switzerland","Serbia",1.25,5.5,5,0,NA,0,3
"Switzerland","Slovenia",0,6,0,NA,NA,0,0
"Switzerland","Spain",0.2,5.2,1,0,0,0,0
"Switzerland","Sweden",7,5,12,0,10,5,0
"Switzerland","United Kingdom",0.2,5.2,0,0,0,0,8
"The Netherlands","Albania",0,6,0,NA,NA,0,1
"The Netherlands","Armenia",0.666666666666667,6.33333333333333,0,2,0,NA,0
"The Netherlands","Australia",5.2,5.01000000000001,8,12,4,0,NA
"The Netherlands","Austria",5.25,5.75,0,8,3,10,2
"The Netherlands","Azerbaijan",0.25,5.75,0,1,0,NA,NA
"The Netherlands","Belgium",6,6,12,4,2,NA,0
"The Netherlands","Cyprus",1.4,5.2,0,0,0,6,NA
"The Netherlands","Estonia",2.66666666666667,6.66666666666667,4,NA,NA,4,1
"The Netherlands","France",1,5.2,0,5,0,0,0
"The Netherlands","Georgia",0,7.02500000000003,0,0,NA,NA,0
"The Netherlands","Germany",2.4,5,0,0,0,12,NA
"The Netherlands","Greece",0,6,0,NA,0,NA,0
"The Netherlands","Hungary",0,5.5,0,0,0,0,0
"The Netherlands","Israel",3.4,5.2,5,7,0,5,NA
"The Netherlands","Italy",3.8,5.21000000000001,7,6,0,0,0
"The Netherlands","Latvia",1,7.5,2,0,NA,NA,6
"The Netherlands","Lithuania",2.33333333333333,6.33333333333333,0,0,NA,7,NA
"The Netherlands","Montenegro",0,10,0,NA,NA,NA,NA
"The Netherlands","Norway",3.25,5.5,3,NA,7,3,NA
"The Netherlands","Poland",0,6.01666666666669,0,0,0,NA,0
"The Netherlands","Romania",0.5,6.5,0,NA,1,NA,NA
"The Netherlands","Russia",3.66666666666667,6.33333333333333,6,0,NA,NA,NA
"The Netherlands","Serbia",0.25,5.5,1,0,NA,0,5
"The Netherlands","Slovenia",0.333333333333333,6.33333333333333,0,NA,NA,1,0
"The Netherlands","Spain",0,5,0,0,0,0,0
"The Netherlands","Sweden",9.2,4.8,10,10,6,8,0
"The Netherlands","United Kingdom",1,5.4,0,0,5,0,12
"United Kingdom","Albania",2.33333333333333,6.33333333333333,0,NA,NA,7,0
"United Kingdom","Armenia",0,6.33333333333333,0,0,0,NA,0
"United Kingdom","Australia",7.2,5,10,8,10,0,NA
"United Kingdom","Austria",3.75,5.75,0,0,3,12,8
"United Kingdom","Azerbaijan",1.75,5.5,0,0,0,NA,NA
"United Kingdom","Belgium",2.66666666666667,5.68333333333336,3,0,5,NA,7
"United Kingdom","Cyprus",1.4,5,0,7,0,0,NA
"United Kingdom","Estonia",2,6,0,NA,NA,6,0
"United Kingdom","France",1.6,5.2,0,6,0,0,0
"United Kingdom","Georgia",6,6.5,0,12,NA,NA,2
"United Kingdom","Germany",0,5.2,0,0,0,0,NA
"United Kingdom","Greece",0,6.33333333333333,0,NA,0,NA,0
"United Kingdom","Hungary",0,5.75,0,0,0,0,0
"United Kingdom","Israel",3.6,5.2,5,3,0,10,NA
"United Kingdom","Italy",1.6,5.4,8,0,0,0,0
"United Kingdom","Latvia",3.5,6.5,7,0,NA,NA,0
"United Kingdom","Lithuania",2.66666666666667,6.01666666666669,4,4,NA,0,NA
"United Kingdom","Montenegro",0,12,0,NA,NA,NA,NA
"United Kingdom","Norway",1.25,5.5,0,NA,0,5,NA
"United Kingdom","Poland",0.666666666666667,6,2,0,0,NA,0
"United Kingdom","Romania",0,7,0,NA,0,NA,NA
"United Kingdom","Russia",3.33333333333333,6,6,0,NA,NA,NA
"United Kingdom","Serbia",0.75,5.5,1,2,NA,0,4
"United Kingdom","Slovenia",0,6,0,NA,NA,0,0
"United Kingdom","Spain",0.2,5,0,0,0,1,0
"United Kingdom","Sweden",6.4,5.2,12,0,8,2,0
"Albania","Bulgaria",7.33333333333333,6,NA,4,10,8,10
"Albania","Croatia",0,7,NA,0,0,NA,NA
"Albania","Czech Republic",0.333333333333333,6,NA,0,NA,1,NA
"Albania","Malta",1,6.5,NA,2,NA,NA,0
"Albania","The Netherlands",0,5.75,NA,0,0,0,0
"Albania","Ukraine",0,6.33333333333333,NA,0,0,0,0
"Armenia","Bulgaria",2.33333333333333,6.33333333333333,NA,7,0,0,NA
"Armenia","Croatia",0,7,NA,0,0,NA,NA
"Armenia","Czech Republic",3.33333333333333,6.33333333333333,NA,1,NA,6,NA
"Armenia","Malta",6,6.5,NA,8,NA,NA,3
"Armenia","The Netherlands",2.25,5.5,NA,0,0,3,4
"Armenia","Ukraine",0,6,NA,0,0,0,6
"Australia","Bulgaria",5.33333333333333,6,NA,8,8,0,NA
"Australia","Croatia",0.5,6.5,NA,1,0,NA,NA
"Australia","Czech Republic",2,6,NA,0,NA,1,NA
"Australia","Malta",0,6.5,NA,0,NA,NA,5
"Australia","The Netherlands",3.25,5.75,NA,3,4,0,0
"Australia","Ukraine",0.666666666666667,6,NA,2,0,0,6
"Austria","Bulgaria",5.33333333333333,6,NA,0,10,6,NA
"Austria","Croatia",3,7.02500000000003,NA,6,0,NA,NA
"Austria","Czech Republic",3.33333333333333,6.33333333333333,NA,4,NA,3,NA
"Austria","Malta",5,6.5,NA,10,NA,NA,3
"Austria","The Netherlands",5.25,5.26250000000002,NA,0,12,1,0
"Austria","Ukraine",0,6,NA,0,0,0,8
"Azerbaijan","Bulgaria",5,6,NA,8,2,5,NA
"Azerbaijan","Croatia",0.5,7,NA,0,1,NA,NA
"Azerbaijan","Czech Republic",0,6,NA,0,NA,0,NA
"Azerbaijan","Malta",8,7,NA,6,NA,NA,0
"Azerbaijan","The Netherlands",0,5.75,NA,0,0,0,10
"Azerbaijan","Ukraine",7.66666666666667,6,NA,10,7,6,0
"Belarus","Bulgaria",4.33333333333333,6,NA,1,12,0,NA
"Belarus","Croatia",0,6.5,NA,0,0,NA,NA
"Belarus","Czech Republic",2,6.33333333333333,NA,0,NA,6,NA
"Belarus","Malta",8.5,7,NA,5,NA,NA,0
"Belarus","The Netherlands",2.75,5.75,NA,0,5,0,12
"Belarus","Ukraine",2.33333333333333,6,NA,7,0,0,6
"Belgium","Bulgaria",5.33333333333333,6,NA,6,10,0,NA
"Belgium","Croatia",0,7,NA,0,0,NA,NA
"Belgium","Czech Republic",4.33333333333333,6.33333333333333,NA,1,NA,7,NA
"Belgium","Malta",0,7,NA,0,NA,NA,5
"Belgium","The Netherlands",5,5.26250000000002,NA,4,0,10,0
"Belgium","Ukraine",1,6,NA,3,0,0,6
"Bosnia & Herzegovina","Armenia",2,10,NA,2,NA,NA,NA
"Bosnia & Herzegovina","Australia",10,10,NA,10,NA,NA,NA
"Bosnia & Herzegovina","Austria",0,10,NA,0,NA,NA,NA
"Bosnia & Herzegovina","Azerbaijan",1,10,NA,1,NA,NA,NA
"Bosnia & Herzegovina","Belgium",0,10,NA,0,NA,NA,NA
"Bosnia & Herzegovina","Bulgaria",3,10,NA,3,NA,NA,NA
"Bosnia & Herzegovina","Croatia",4,10,NA,4,NA,NA,NA
"Bosnia & Herzegovina","Cyprus",0,10,NA,0,NA,NA,NA
"Bosnia & Herzegovina","Czech Republic",6,10,NA,6,NA,NA,NA
"Bosnia & Herzegovina","France",7,10,NA,7,NA,NA,NA
"Bosnia & Herzegovina","Georgia",0,10,NA,0,NA,NA,NA
"Bosnia & Herzegovina","Germany",0,10,NA,0,NA,NA,NA
"Bosnia & Herzegovina","Hungary",0,10,NA,0,NA,NA,NA
"Bosnia & Herzegovina","Israel",0,10,NA,0,NA,NA,NA
"Bosnia & Herzegovina","Italy",0,10,NA,0,NA,NA,NA
"Bosnia & Herzegovina","Latvia",0,10,NA,0,NA,NA,NA
"Bosnia & Herzegovina","Lithuania",0,10,NA,0,NA,NA,NA
"Bosnia & Herzegovina","Malta",0,10,NA,0,NA,NA,NA
"Bosnia & Herzegovina","Poland",0,10,NA,0,NA,NA,NA
"Bosnia & Herzegovina","Russia",5,10,NA,5,NA,NA,NA
"Bosnia & Herzegovina","Serbia",8,10,NA,8,NA,NA,NA
"Bosnia & Herzegovina","Spain",0,10,NA,0,NA,NA,NA
"Bosnia & Herzegovina","Sweden",0,10,NA,0,NA,NA,NA
"Bosnia & Herzegovina","The Netherlands",0,10,NA,0,NA,NA,NA
"Bosnia & Herzegovina","Ukraine",12,10,NA,12,NA,NA,NA
"Bosnia & Herzegovina","United Kingdom",0,10,NA,0,NA,NA,NA
"Bulgaria","Armenia",8,6.5,NA,12,4,NA,NA
"Bulgaria","Australia",2.66666666666667,6.33333333333333,NA,8,0,0,NA
"Bulgaria","Austria",8,6.01666666666669,NA,0,12,12,NA
"Bulgaria","Azerbaijan",2.5,7,NA,0,5,NA,NA
"Bulgaria","Belgium",5,7,NA,10,0,NA,NA
"Bulgaria","Croatia",0,7,NA,0,0,NA,NA
"Bulgaria","Cyprus",1,6.33333333333333,NA,0,0,3,NA
"Bulgaria","Czech Republic",4,7,NA,0,NA,8,NA
"Bulgaria","France",1.66666666666667,6,NA,0,0,5,NA
"Bulgaria","Georgia",3,12,NA,3,NA,NA,NA
"Bulgaria","Germany",2,6.33333333333333,NA,0,0,6,NA
"Bulgaria","Hungary",0,6.33333333333333,NA,0,0,0,NA
"Bulgaria","Israel",4,6,NA,0,8,4,NA
"Bulgaria","Italy",0,6.33333333333333,NA,0,0,0,NA
"Bulgaria","Latvia",0,10,NA,0,NA,NA,NA
"Bulgaria","Lithuania",5.5,7,NA,1,NA,10,NA
"Bulgaria","Malta",7,10,NA,7,NA,NA,NA
"Bulgaria","Poland",3.5,7,NA,0,7,NA,NA
"Bulgaria","Russia",6,10,NA,6,NA,NA,NA
"Bulgaria","Serbia",2.5,6,NA,5,NA,0,NA
"Bulgaria","Spain",1.33333333333333,6.33333333333333,NA,4,0,0,NA
"Bulgaria","Sweden",0.666666666666667,6.33333333333333,NA,0,0,2,NA
"Bulgaria","The Netherlands",4,6,NA,2,10,0,NA
"Bulgaria","Ukraine",0.333333333333333,6,NA,0,1,0,NA
"Bulgaria","United Kingdom",0,6.33333333333333,NA,0,0,0,NA
"Croatia","Armenia",2,7,NA,4,0,NA,NA
"Croatia","Australia",4.5,6,NA,12,6,0,NA
"Croatia","Austria",0.333333333333333,5.66666666666667,NA,0,1,0,0
"Croatia","Azerbaijan",0,6,NA,0,0,NA,NA
"Croatia","Belgium",0,7,NA,0,0,NA,0
"Croatia","Bulgaria",5.66666666666667,6,NA,0,10,7,NA
"Croatia","Cyprus",0.25,5.5,NA,1,0,0,NA
"Croatia","Czech Republic",7,6.33333333333333,NA,10,NA,4,0
"Croatia","France",4.25,5.5,NA,8,0,6,7
"Croatia","Georgia",0,10,NA,0,NA,NA,3
"Croatia","Germany",0,6,NA,0,0,0,NA
"Croatia","Hungary",5.66666666666667,6,NA,5,12,0,0
"Croatia","Israel",4.25,5.5,NA,7,0,10,NA
"Croatia","Italy",3.75,5.75,NA,3,0,0,0
"Croatia","Latvia",0,10,NA,0,NA,NA,12
"Croatia","Lithuania",6,7,NA,0,NA,12,NA
"Croatia","Malta",0,7,NA,0,NA,NA,NA
"Croatia","Poland",0,6.5,NA,0,0,NA,0
"Croatia","Russia",4,6.52500000000003,NA,6,NA,NA,NA
"Croatia","Serbia",2,6,NA,2,NA,0,2
"Croatia","Spain",0,5.51250000000002,NA,0,0,0,4
"Croatia","Sweden",2.25,5.75,NA,0,4,0,0
"Croatia","The Netherlands",3.5,5.5,NA,0,8,0,5
"Croatia","Ukraine",0,6.01666666666669,NA,0,0,0,6
"Croatia","United Kingdom",0.5,5.51250000000002,NA,0,0,2,NA
"Cyprus","Bulgaria",2.33333333333333,6,NA,0,7,0,0
"Cyprus","Croatia",0.5,6.5,NA,1,0,NA,NA
"Cyprus","Czech Republic",1.66666666666667,6.01666666666669,NA,0,NA,5,NA
"Cyprus","Malta",4.5,7.5,NA,6,NA,NA,0
"Cyprus","The Netherlands",1.25,5.5,NA,0,0,0,3
"Cyprus","Ukraine",0,6.33333333333333,NA,0,0,0,5
"Czech Republic","Bulgaria",2,6.33333333333333,NA,0,2,4,NA
"Czech Republic","Croatia",4,7,NA,8,0,NA,NA
"Czech Republic","Malta",4.5,7,NA,6,NA,NA,NA
"Czech Republic","The Netherlands",5.25,5.5,NA,7,8,0,3
"Czech Republic","Ukraine",0,6,NA,0,0,0,6
"Denmark","Bulgaria",3.66666666666667,6,NA,6,4,1,NA
"Denmark","Croatia",0,7,NA,0,0,NA,NA
"Denmark","Czech Republic",0,6.33333333333333,NA,0,NA,0,NA
"Denmark","Malta",0,6.5,NA,0,NA,NA,0
"Denmark","The Netherlands",4.75,5.5,NA,7,5,0,0
"Denmark","Ukraine",4,6,NA,12,0,0,7
"Estonia","Bulgaria",6.33333333333333,6,NA,0,12,7,NA
"Estonia","Croatia",0,7.5,NA,0,0,NA,NA
"Estonia","Czech Republic",2.66666666666667,6.35000000000002,NA,0,NA,0,NA
"Estonia","Malta",1,7,NA,2,NA,NA,8
"Estonia","The Netherlands",4.5,5.75,NA,6,4,1,0
"Estonia","Ukraine",2.33333333333333,6,NA,7,0,0,7
"F.Y.R. Macedonia","Bulgaria",7.33333333333333,6.33333333333333,NA,10,12,0,NA
"F.Y.R. Macedonia","Croatia",3,7,NA,6,0,NA,NA
"F.Y.R. Macedonia","Czech Republic",2,6.52500000000003,NA,0,NA,4,NA
"F.Y.R. Macedonia","Malta",0,10,NA,0,NA,NA,NA
"F.Y.R. Macedonia","The Netherlands",0.666666666666667,6.33333333333333,NA,2,0,0,NA
"F.Y.R. Macedonia","Ukraine",4,6,NA,12,0,0,NA
"Finland","Bulgaria",5.33333333333333,6,NA,0,6,10,NA
"Finland","Croatia",0,6.5,NA,0,0,NA,NA
"Finland","Czech Republic",2.33333333333333,6.33333333333333,NA,3,NA,0,NA
"Finland","Malta",3,7,NA,5,NA,NA,4
"Finland","The Netherlands",4.5,5.5,NA,10,0,0,1
"Finland","Ukraine",0,6,NA,0,0,0,8
"France","Bulgaria",5,6.33333333333333,NA,10,5,0,NA
"France","Croatia",0,6,NA,0,0,NA,NA
"France","Czech Republic",2.33333333333333,6.33333333333333,NA,0,NA,4,NA
"France","Malta",2,6.52500000000003,NA,4,NA,NA,3
"France","The Netherlands",7.25,5.5,NA,7,4,6,0
"France","Ukraine",0,6.33333333333333,NA,0,0,0,12
"Georgia","Bulgaria",4,6.33333333333333,NA,0,6,6,NA
"Georgia","Croatia",1,7.02500000000003,NA,2,0,NA,NA
"Georgia","Czech Republic",4,6,NA,0,NA,0,NA
"Georgia","Malta",0,7,NA,0,NA,NA,12
"Georgia","The Netherlands",3.5,5.5,NA,0,1,5,0
"Georgia","Ukraine",4,6,NA,12,0,0,8
"Germany","Bulgaria",2.66666666666667,6.33333333333333,NA,0,8,0,NA
"Germany","Croatia",1.5,7,NA,0,3,NA,NA
"Germany","Czech Republic",0,6,NA,0,NA,0,NA
"Germany","Malta",1.5,7,NA,0,NA,NA,0
"Germany","The Netherlands",6,5.5,NA,4,7,5,3
"Germany","Ukraine",2.33333333333333,6.33333333333333,NA,7,0,0,8
"Greece","Bulgaria",0.666666666666667,6.35000000000002,NA,0,2,0,NA
"Greece","Croatia",0,7.5,NA,0,0,NA,NA
"Greece","Czech Republic",0,6.33333333333333,NA,0,NA,0,NA
"Greece","Malta",4.5,7,NA,4,NA,NA,0
"Greece","The Netherlands",0,5.5,NA,0,0,0,5
"Greece","Ukraine",0.666666666666667,6.33333333333333,NA,2,0,0,0
"Hungary","Bulgaria",3.33333333333333,5.68333333333336,NA,0,10,0,NA
"Hungary","Croatia",0,7,NA,0,0,NA,NA
"Hungary","Czech Republic",4.66666666666667,6.33333333333333,NA,2,NA,0,NA
"Hungary","Malta",5,7,NA,10,NA,NA,12
"Hungary","The Netherlands",4.75,5.5,NA,6,8,4,0
"Hungary","Ukraine",0,6,NA,0,0,0,1
"Iceland","Bulgaria",2,6.66666666666667,NA,0,6,0,NA
"Iceland","Croatia",3.5,7,NA,7,0,NA,NA
"Iceland","Czech Republic",4,6,NA,5,NA,1,NA
"Iceland","Malta",2,6.5,NA,4,NA,NA,6
"Iceland","The Netherlands",4.75,5.5,NA,12,0,0,0
"Iceland","Ukraine",0,6.33333333333333,NA,0,0,0,7
"Ireland","Bulgaria",10,6,NA,10,10,10,NA
"Ireland","Croatia",0,7,NA,0,0,NA,NA
"Ireland","Czech Republic",0.666666666666667,6.33333333333333,NA,2,NA,0,NA
"Ireland","Malta",0,7,NA,0,NA,NA,0
"Ireland","The Netherlands",5,5.5,NA,8,4,0,0
"Ireland","Ukraine",0,6.33333333333333,NA,0,0,0,8
"Israel","Bulgaria",5,6,NA,7,7,1,NA
"Israel","Croatia",1.5,7,NA,3,0,NA,NA
"Israel","Czech Republic",0.333333333333333,6.33333333333333,NA,0,NA,0,NA
"Israel","Malta",2,6.02500000000003,NA,0,NA,NA,1
"Israel","The Netherlands",3,5.51250000000002,NA,0,0,0,4
"Israel","Ukraine",5.33333333333333,6.33333333333333,NA,12,4,0,12
"Italy","Bulgaria",0.666666666666667,6.33333333333333,NA,0,2,0,NA
"Italy","Croatia",0,7,NA,0,0,NA,NA
"Italy","Czech Republic",1.33333333333333,6.33333333333333,NA,0,NA,0,NA
"Italy","Malta",6.5,7,NA,5,NA,NA,4
"Italy","The Netherlands",1,5.5,NA,4,0,0,8
"Italy","Ukraine",3.33333333333333,6.35000000000002,NA,10,0,0,0
"Latvia","Bulgaria",3,6.33333333333333,NA,1,8,0,NA
"Latvia","Croatia",0,7.02500000000003,NA,0,0,NA,NA
"Latvia","Czech Republic",1,6.33333333333333,NA,0,NA,0,NA
"Latvia","Malta",2.5,7.5,NA,4,NA,NA,3
"Latvia","The Netherlands",5,5.75,NA,3,0,5,1
"Latvia","Ukraine",4,6.33333333333333,NA,12,0,0,12
"Lithuania","Bulgaria",3,6,NA,2,7,0,NA
"Lithuania","Croatia",0,6.5,NA,0,0,NA,NA
"Lithuania","Czech Republic",2.33333333333333,6,NA,0,NA,0,NA
"Lithuania","Malta",0,7,NA,0,NA,NA,7
"Lithuania","The Netherlands",4.25,5.5,NA,0,2,3,0
"Lithuania","Ukraine",2.66666666666667,6.01666666666669,NA,8,0,0,12
"Malta","Bulgaria",6.66666666666667,6,NA,10,8,2,NA
"Malta","Croatia",3,7,NA,0,6,NA,NA
"Malta","Czech Republic",1.66666666666667,6,NA,0,NA,5,NA
"Malta","The Netherlands",1.75,5.5,NA,0,0,0,0
"Malta","Ukraine",0,6.01666666666669,NA,0,0,0,7
"Moldova","Bulgaria",6,6,NA,0,10,8,NA
"Moldova","Croatia",0.5,6.5,NA,1,0,NA,NA
"Moldova","Czech Republic",2.66666666666667,6.33333333333333,NA,0,NA,0,NA
"Moldova","Malta",2,7.5,NA,3,NA,NA,8
"Moldova","The Netherlands",1,5.5,NA,0,0,1,1
"Moldova","Ukraine",5.66666666666667,6,NA,12,0,5,3
"Montenegro","Bulgaria",1.33333333333333,6,NA,2,2,0,NA
"Montenegro","Croatia",2.5,7,NA,0,5,NA,NA
"Montenegro","Czech Republic",0.333333333333333,6,NA,0,NA,0,NA
"Montenegro","Malta",9,7,NA,12,NA,NA,1
"Montenegro","The Netherlands",0.75,5.5,NA,0,0,3,6
"Montenegro","Ukraine",0,6.66666666666667,NA,0,0,0,0
"Norway","Bulgaria",6.66666666666667,6,NA,8,12,0,NA
"Norway","Croatia",0,7,NA,0,0,NA,NA
"Norway","Czech Republic",4,6.33333333333333,NA,0,NA,0,NA
"Norway","Malta",0,6.5,NA,0,NA,NA,12
"Norway","The Netherlands",5.25,5.75,NA,6,4,4,0
"Norway","Ukraine",1.33333333333333,6,NA,4,0,0,7
"Poland","Bulgaria",3.66666666666667,6.01666666666669,NA,3,6,2,NA
"Poland","Croatia",0,6.5,NA,0,0,NA,NA
"Poland","Czech Republic",1.33333333333333,6.33333333333333,NA,4,NA,0,NA
"Poland","Malta",2,7,NA,0,NA,NA,0
"Poland","The Netherlands",4,5.75,NA,0,8,8,4
"Poland","Ukraine",4,6,NA,12,0,0,0
"Russia","Bulgaria",0,7,NA,0,NA,0,NA
"Russia","Croatia",0,10,NA,0,NA,NA,NA
"Russia","Czech Republic",0,6.33333333333333,NA,0,NA,0,NA
"Russia","Malta",7,7,NA,8,NA,NA,0
"Russia","The Netherlands",0,6,NA,0,NA,0,6
"Russia","Ukraine",0,7,NA,0,NA,0,0
"San Marino","Bulgaria",0.666666666666667,6,NA,0,2,0,NA
"San Marino","Croatia",0,7.5,NA,0,0,NA,NA
"San Marino","Czech Republic",0,6,NA,0,NA,0,NA
"San Marino","Malta",1.5,6.52500000000003,NA,3,NA,NA,0
"San Marino","The Netherlands",3.5,5.75,NA,4,7,0,0
"San Marino","Ukraine",4,6.66666666666667,NA,12,0,0,3
"Serbia","Bulgaria",3.33333333333333,6.33333333333333,NA,4,6,0,NA
"Serbia","Croatia",0,6.5,NA,0,0,NA,NA
"Serbia","Czech Republic",1.33333333333333,6.66666666666667,NA,0,NA,0,NA
"Serbia","Malta",5,6.5,NA,10,NA,NA,4
"Serbia","The Netherlands",3,5.5,NA,5,0,7,0
"Serbia","Ukraine",4,6,NA,12,0,0,0
"Slovenia","Bulgaria",6,6.33333333333333,NA,10,8,0,NA
"Slovenia","Croatia",0,7,NA,0,0,NA,NA
"Slovenia","Czech Republic",5,6,NA,0,NA,3,NA
"Slovenia","Malta",0.5,6.5,NA,0,NA,NA,12
"Slovenia","The Netherlands",3.75,5.5,NA,1,1,7,1
"Slovenia","Ukraine",4,6,NA,12,0,0,6
"Spain","Bulgaria",2,6,NA,0,6,0,NA
"Spain","Croatia",0,6.5,NA,0,0,NA,NA
"Spain","Czech Republic",3.33333333333333,6.33333333333333,NA,0,NA,4,NA
"Spain","Malta",3,7,NA,6,NA,NA,6
"Spain","The Netherlands",3,5.5,NA,3,1,0,0
"Spain","Ukraine",0,6.33333333333333,NA,0,0,0,8
"Sweden","Bulgaria",4.33333333333333,6,NA,0,7,6,NA
"Sweden","Croatia",0,6.5,NA,0,0,NA,NA
"Sweden","Czech Republic",1.33333333333333,6,NA,3,NA,0,NA
"Sweden","Malta",4.5,6.5,NA,7,NA,NA,1
"Sweden","The Netherlands",5,5.5,NA,5,3,0,2
"Sweden","Ukraine",0,5.66666666666667,NA,0,0,0,12
"Switzerland","Bulgaria",3.66666666666667,6,NA,1,8,2,NA
"Switzerland","Croatia",0,7,NA,0,0,NA,NA
"Switzerland","Czech Republic",0,6,NA,0,NA,0,NA
"Switzerland","Malta",0,6.5,NA,0,NA,NA,0
"Switzerland","The Netherlands",5.5,5.5,NA,5,7,0,0
"Switzerland","Ukraine",2,6,NA,6,0,0,10
"The Netherlands","Bulgaria",3.33333333333333,6,NA,0,10,0,NA
"The Netherlands","Croatia",0,6.5,NA,0,0,NA,NA
"The Netherlands","Czech Republic",1.33333333333333,6,NA,0,NA,0,NA
"The Netherlands","Malta",4,7,NA,0,NA,NA,4
"The Netherlands","Ukraine",1,6,NA,3,0,0,8
"Ukraine","Armenia",0,6,NA,0,0,NA,NA
"Ukraine","Australia",3,6,NA,5,2,2,NA
"Ukraine","Austria",2.33333333333333,6.33333333333333,NA,0,0,7,NA
"Ukraine","Azerbaijan",6.5,6.5,NA,7,6,NA,NA
"Ukraine","Belgium",5.5,7,NA,10,1,NA,NA
"Ukraine","Bulgaria",0.333333333333333,6.33333333333333,NA,1,0,0,NA
"Ukraine","Croatia",3.5,6.5,NA,0,7,NA,NA
"Ukraine","Cyprus",0,6.33333333333333,NA,0,0,0,NA
"Ukraine","Czech Republic",2,7,NA,0,NA,4,NA
"Ukraine","France",5.66666666666667,6.33333333333333,NA,0,5,12,NA
"Ukraine","Georgia",3,10,NA,3,NA,NA,NA
"Ukraine","Germany",0,6,NA,0,0,0,NA
